verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
Solanaceae,Solanaceae,7717,EXACT,96,ACCEPTED,FAMILY,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,,
Solanales,Solanales,1176,EXACT,96,ACCEPTED,ORDER,Plantae,Tracheophyta,Magnoliopsida,Solanales,,,
Solanum lycopersicum,Solanum lycopersicum L.,2930137,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicum
Solanum melongena,Solanum melongena L.,2930617,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum melongena
Solanum tuberosum,Solanum tuberosum L.,2930262,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum tuberosum
Solenophrya flavescens,Solenophrya flavescens Penard 1914,7963029,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Kinetofragminophora,Suctorida,Acinetidae,Solenophrya,Solenophrya flavescens
Solenophrya massula,Solenophrya massula Penard 1914,8323229,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Kinetofragminophora,Suctorida,Acinetidae,Solenophrya,Solenophrya massula
Solenophrya sacculus,Solenophrya sacculus Penard 1914,8046289,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Kinetofragminophora,Suctorida,Acinetidae,Solenophrya,Solenophrya sacculus
Solirubrobacter,Solirubrobacter Singleton & al. 2003,3223551,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,
Solirubrobacteraceae,Solirubrobacteraceae,4893819,EXACT,96,ACCEPTED,FAMILY,Bacteria,Actinobacteria,,Solirubrobacterales,Solirubrobacteraceae,,
Solirubrobacterales,Solirubrobacterales,7890285,EXACT,96,ACCEPTED,ORDER,Bacteria,Actinobacteria,,Solirubrobacterales,,,
Solitalea,Solitalea Weon & al. 2009,8132662,EXACT,94,ACCEPTED,GENUS,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,
Sonchus oleraceus,Sonchus oleraceus L.,8228544,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,Sonchus oleraceus
Sorangium,Sorangium,3220585,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,
Sorangium cellulosum,Sorangium cellulosum (Brockmann 1989) Reichenbach 2007,3220586,EXACT,98,ACCEPTED,SPECIES,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Sorangium,Sorangium cellulosum
Sordariomycetes,Sordariomycetes,320,EXACT,96,ACCEPTED,CLASS,Fungi,Ascomycota,Sordariomycetes,,,,
Prunus cerasus,Prunus cerasus L.,3021922,EXACT,97,SYNONYM,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus cerasus
Sorghum bicolor,Sorghum bicolor (L.) Moench,2705181,EXACT,97,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sorghum,Sorghum bicolor
Sorghum,Sorghum Moench,2705180,EXACT,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sorghum,
Sorghum arundinaceum,Sorghum arundinaceum (Desv.) Stapf,4108497,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sorghum,Sorghum arundinaceum
Sorogena stoianovitchae,Sorogena stoianovitchae Bradbury & Olive 1980,7826961,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Colpodea,Sorogenida,Sorogenidae,Sorogena,Sorogena stoianovitchae
Spathidiidae,Spathidiidae,7816034,EXACT,96,ACCEPTED,FAMILY,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,,
Spathidium alpinum,Spathidium alpinum Gellert 1956,7386430,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium alpinum
Spathidium anguilla,Spathidium anguilla Vuxanovici 1962,7469569,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium anguilla
Spathidium bavariense,Spathidium bavariense Kahl 1930,7658845,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium bavariense
Spathidium claviforme,Spathidium claviforme Kahl 1930,7558471,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium claviforme
Spathidium,Spathidium Dujardin 1841,7704077,EXACT,94,ACCEPTED,GENUS,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,
Spathidium furcatum,Spathidium furcatum Shibuya 1930,8217651,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium furcatum
Spathidium geobium,Spathidium geobium Lepsi 1951,7458115,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium geobium
Spathidium holsatiae,Spathidium holsatiae Kahl 1930,7897919,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium holsatiae
Spathidium lagyniforme,Spathidium lagyniforme Kahl 1930,7989776,EXACT,98,SYNONYM,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Semispathidium,Semispathidium lagyniforme
Spathidium longicaudatum,Spathidium longicaudatum (Buitkamp & Wilbert 1974) Buitkamp 1977,8159328,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium longicaudatum
Spathidium multinucleatum,Spathidium multinucleatum Gellert 1955,7823635,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium multinucleatum
Spathidium muscicola,Spathidium muscicola Kahl 1930,7776706,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium muscicola
Spathidium procerum,Spathidium procerum Kahl 1930,7692438,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium procerum
Spathidium rusticanum,Spathidium rusticanum Foissner 1981,7540493,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium rusticanum
Spathidium scalpriforme,Spathidium scalpriforme,6147376,EXACT,97,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium scalpriforme
Spathidium seppelti,Spathidium seppelti Petz & Foissner,7603373,EXACT,97,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium seppelti
Spathidium simplinucleatum,Spathidium simplinucleatum,7766976,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium simplinucleatum
Spathidium spathula,Spathidium spathula (Müller 1773) Dujardin 1841,7574684,EXACT,97,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium spathula
Spathidium spathuloides,Spathidium spathuloides Gellert 1955,7926595,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Spathidiidae,Spathidium,Spathidium spathuloides
Spetazoon australiense,Spetazoon australiense Foissner 1994,7604945,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Gymnostomatea,Spathidiida,Trachelophyllidae,Spetazoon,Spetazoon australiense
Sphaerobacter,Sphaerobacter Demharter & al. 1989,3223442,EXACT,94,ACCEPTED,GENUS,Bacteria,Chloroflexi,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,Sphaerobacter,
Sphaerobacteraceae,Sphaerobacteraceae,3850,EXACT,96,ACCEPTED,FAMILY,Bacteria,Chloroflexi,Thermomicrobia,Sphaerobacterales,Sphaerobacteraceae,,
Sphaerobacterales,Sphaerobacterales,1202,EXACT,96,ACCEPTED,ORDER,Bacteria,Chloroflexi,Thermomicrobia,Sphaerobacterales,,,
Sphaerobolaceae,Sphaerobolaceae,3283231,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Sphaerobolaceae,,
Sphaerobolus stellatus,Sphaerobolus stellatus Tode,5249473,EXACT,97,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Sphaerobolus,Sphaerobolus stellatus
Sphaerobolus,Sphaerobolus Tode,8086091,EXACT,92,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Sphaerobolus,
Sphaeroeca,Sphaeroeca Lauterborn 1894,3236030,EXACT,94,ACCEPTED,GENUS,Protozoa,Choanozoa,Choanoflagellatea,Choanoflagellida,Codosigidae,Sphaeroeca,
Sphaeroeca volvox,Sphaeroeca volvox Lauterborn,3194322,EXACT,98,ACCEPTED,SPECIES,Protozoa,Choanozoa,Choanoflagellatea,Choanoflagellida,Codosigidae,Sphaeroeca,Sphaeroeca volvox
Sphaerophrya terricola,Sphaerophrya terricola Foissner 1986,7919500,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Kinetofragminophora,Suctorida,Podophryidae,Sphaerophrya,Sphaerophrya terricola
Sphaeropleales,Sphaeropleales,7429582,EXACT,96,ACCEPTED,ORDER,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,,,
Sphaerulariidae,Sphaerulariidae,5967,EXACT,96,ACCEPTED,FAMILY,Animalia,Nematoda,Secernentea,Tylenchida,Sphaerulariidae,,
Sphenoderia,Sphenoderia Schlumberger 1845,4906759,EXACT,94,ACCEPTED,GENUS,Protozoa,Cercozoa,Filosia,Aconchulinida,Euglyphidae,Sphenoderia,
Sphingobacteriaceae,Sphingobacteriaceae,8103,EXACT,96,ACCEPTED,FAMILY,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,
Sphingobacteriales,Sphingobacteriales,1204,EXACT,96,ACCEPTED,ORDER,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
Sphingobacteriia,Sphingobacteriia,7803622,EXACT,94,ACCEPTED,CLASS,Bacteria,Bacteroidetes,Sphingobacteriia,,,,
Sphingobacterium,Sphingobacterium Yabuuchi & al. 1983,3228645,EXACT,94,ACCEPTED,GENUS,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,
Sphingobium,Sphingobium,3221329,EXACT,92,ACCEPTED,GENUS,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
Sphingobium olei,Sphingobium olei Young & al. 2007,5912003,EXACT,98,ACCEPTED,SPECIES,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium olei
Sphingomonadaceae,Sphingomonadaceae,8926,EXACT,96,ACCEPTED,FAMILY,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
Sphingomonadales,Sphingomonadales,647,EXACT,96,ACCEPTED,ORDER,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,
Sphingomonas changbaiensis,Sphingomonas changbaiensis Zhang & al. 2010,7765764,EXACT,98,ACCEPTED,SPECIES,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas changbaiensis
Sphingomonas fennica,Sphingomonas fennica Wittich & al. 2007,8360645,EXACT,98,ACCEPTED,SPECIES,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas fennica
Sphingomonas,Sphingomonas Yabuuchi & al. 1990,3221354,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
Sphingorhabdus,Sphingorhabdus Jogler & al. 2013,7894139,EXACT,94,ACCEPTED,GENUS,incertae sedis,,,,,Sphingorhabdus,
Sphingosinicella,Sphingosinicella Maruyama & al. 2006,3221314,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,
Spirochaeta,Spirochaeta Ehrenberg 1835,3228138,EXACT,92,ACCEPTED,GENUS,Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,
Spirochaetia,Spirochaeta Ehrenberg 1835,3228138C1,FUZZY,85,ACCEPTED,CLASS,Bacteria,Spirochaetae,Spirochaetia,,,,
Spirochaetaceae,Spirochaetaceae,9542,EXACT,96,ACCEPTED,FAMILY,Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,,
Spirochaetales,Spirochaetales,1476,EXACT,96,ACCEPTED,ORDER,Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,,,
Spirochaetes,Spirochaetes,217,EXACT,94,ACCEPTED,CLASS,Bacteria,Spirochaetae,Spirochaetes,,,,
Spirofilidae,Spirofilidae,7806059,EXACT,96,ACCEPTED,FAMILY,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Spirofilidae,,
Spirotrichea,Spirotrichea,7982209,EXACT,94,ACCEPTED,CLASS,Chromista,Ciliophora,Spirotrichea,,,,
Spissistilus,Spissistilus Caldwell 1949,2022804,EXACT,94,ACCEPTED,GENUS,Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Spissistilus,
Spissistilus festinus,Spissistilus festina Say,2022805,FUZZY,96,ACCEPTED,SPECIES,Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Spissistilus,Spissistilus festina
Spizellomyces,Spizellomyces D.J.S.Barr,2627401,EXACT,94,ACCEPTED,GENUS,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,
Spizellomyces punctatus,Spizellomyces punctatus (W.J.Koch) D.J.S.Barr,2627404,EXACT,98,ACCEPTED,SPECIES,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces punctatus
Spizellomycetaceae,Spizellomycetaceae,3242,EXACT,96,ACCEPTED,FAMILY,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,,
Spizellomycetales,Spizellomycetales,519,EXACT,96,ACCEPTED,ORDER,Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,,,
Spongospora,Spongospora Brunch.,3204342,EXACT,94,ACCEPTED,GENUS,Chromista,Cercozoa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Spongospora,
Spongospora subterranea,Spongospora subterranea (Wallr.) Lagerh.,7817088,EXACT,98,ACCEPTED,SPECIES,Chromista,Cercozoa,Phytomyxea,Plasmodiophorida,Plasmodiophoridae,Spongospora,Spongospora subterranea
Sporichthya,Sporichthya M.P.Lechev. H.Lechev. & Holbert,3224260,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Sporichthyaceae,Sporichthya,
Sporichthyaceae,Sporichthyaceae,3842,EXACT,96,ACCEPTED,FAMILY,Bacteria,Actinobacteria,,Actinomycetales,Sporichthyaceae,,
Sporidiobolaceae,Sporidiobolaceae,7592,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,,
Sporidiobolales,Sporidiobolales,1129,EXACT,96,ACCEPTED,ORDER,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,,,
Sporobolomyces,Sporobolomyces Kluyver & C.B.Niel,2518166,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,
Sporocadaceae,Sporocadaceae,3288025,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,,
Sporormiaceae,Sporormiaceae,4822,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,,
Sporozoa,Sporozoa,7039776,EXACT,94,ACCEPTED,CLASS,Protozoa,,Sporozoa,,,,
Spumella,Spumella Cienkowsky 1870,3194566,EXACT,94,ACCEPTED,GENUS,Chromista,Ochrophyta,Chrysophyceae,Ochromonadales,Chromulinaceae,Spumella,
Spumella lacusvadosi,Spumella Cienkowsky 1870,3194566C1,HIGHERRANK,94,ACCEPTED,GENUS,Chromista,Ochrophyta,Chrysophyceae,Ochromonadales,Chromulinaceae,Spumella,Spumella lacusvadosi
Spumella vulgaris,Spumella vulgaris Cienkowski 1870,3194568,EXACT,98,ACCEPTED,SPECIES,Chromista,Ochrophyta,Chrysophyceae,Ochromonadales,Chromulinaceae,Spumella,Spumella vulgaris
Stachyamoeba,Stachyamoeba Page 1975,4904550,EXACT,92,DOUBTFUL,GENUS,Protozoa,Amoebozoa,,Schizopyrenida,Gruberellidae,Stachyamoeba,
Stachybotryaceae,Stachybotryaceae,7733260,EXACT,96,ACCEPTED,FAMILY,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,,
Stachys arvensis,Stachys arvensis L.,2927229,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,Stachys arvensis
Stachys palustris,Stachys palustris L.,2927245,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,Stachys palustris
Stachytarpheta jamaicensis,Stachytarpheta jamaicensis (L.) Vahl,2925463,EXACT,98,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Stachytarpheta,Stachytarpheta jamaicensis
Stachytarpheta dichotoma,Stachytarpheta Vahl,2925448,HIGHERRANK,94,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Stachytarpheta,
Stammeridium kahli,Stammeridium kahli (Wenzel 1953) Foissner 1985,8158554,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Nassophorea,Nassulida,Microthoracidae,Stammeridium,Stammeridium kahli
Staphylinidae,Staphylinidae,7854,EXACT,96,ACCEPTED,FAMILY,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,,
Staphylococcaceae,Staphylococcaceae,4708,EXACT,96,ACCEPTED,FAMILY,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,,
Staphylococcus,Staphylococcus Rosenbach 1884,7945561,EXACT,94,ACCEPTED,GENUS,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
Steinia platystoma,Steinia platystoma (Ehrenberg 1831) Diesing 1866,7426047,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Steinia,Steinia platystoma
Stella,Stella Vasilyeva 1985,3221582,EXACT,92,ACCEPTED,GENUS,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Stella,
Stellaria,Stellaria L.,3085667,EXACT,95,ACCEPTED,GENUS,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,
Stemonitida,Stemonitidae,4920982,FUZZY,84,SYNONYM,ORDER,Protozoa,Mycetozoa,Myxomycetes,Stemonitida,,,
Stemonitidae,Stemonitidae,4920982C1,EXACT,95,SYNONYM,FAMILY,Protozoa,Mycetozoa,Myxomycetes,Stemonitida,Stemonitidae,,
Stenamoeba,Stenamoeba Smirnov Nassonova Chao & Cavalier-Smith 2007,7757178,EXACT,92,DOUBTFUL,GENUS,Protozoa,Amoebozoa,Discosea,Longamoebia,Thecamoebida,Stenamoeba,
Stenamoeba limacina,Stenamoeba Smirnov Nassonova Chao & Cavalier-Smith 2007,7757178C1,HIGHERRANK,92,DOUBTFUL,SPECIES,Protozoa,Amoebozoa,Discosea,Longamoebia,Thecamoebida,Stenamoeba,Stenamoeba limacina
Stenostomidae,Stenostomidae,3150,EXACT,96,ACCEPTED,FAMILY,Animalia,Platyhelminthes,Catenulida,,Stenostomidae,,
Stenotrophomonas,Stenotrophomonas Palleroni & Bradbury 1993,3222368,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
Stephanoecidae,Stephanoecidae,8157265,EXACT,96,ACCEPTED,FAMILY,Protozoa,Choanozoa,Choanoflagellatea,Choanoflagellida,Stephanoecidae,,
Stephanospora caroticolor,Stephanospora caroticolor (Berk.) Pat.,5249037,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stephanosporaceae,Stephanospora,Stephanospora caroticolor
Stephanospora,Stephanospora Pat.,2552403,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stephanosporaceae,Stephanospora,
Stephanosporaceae,Stephanosporaceae,3280,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stephanosporaceae,,
Stephensia shanorii,Stephensia shanorii (Gilkey) Gilkey,5258938,EXACT,98,ACCEPTED,SPECIES,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Stephensia,Stephensia shanorii
Stephensia,Stephensia Tul. & C.Tul.,7982892,EXACT,96,ACCEPTED,GENUS,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Stephensia,
Stereaceae,Stereaceae,3279,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,,
Stereum,Stereum Hill ex Pers.,2513764,EXACT,94,ACCEPTED,GENUS,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,
Stereum ostrea,Stereum ostrea (Blume & T.Nees) Fr.,2553044,EXACT,98,ACCEPTED,SPECIES,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,Stereum ostrea
Sterkiella cavicola,Sterkiella cavicola (Kahl 1935) Foissner Blatterer Berger & Kohmann 1991,7695846,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Sterkiella,Sterkiella cavicola
Sterkiella histriomuscorum,Sterkiella histriomuscorum (Foissner Blatterer Berger & Kohmann 1991) Foissner Blatterer Berger & Kohmann 1991,7815322,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Sterkiella,Sterkiella histriomuscorum
Sterkiella similis,Sterkiella similis (Buitkamp 1977) Foissner 1998,7650617,EXACT,97,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Sterkiella,Sterkiella similis
Sterkiella thompsoni,Sterkiella thompsoni Foissner 1996,8412563,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Oxytrichida,Oxytrichidae,Sterkiella,Sterkiella thompsoni
Steroidobacter,Steroidobacter Fahrbach & al. 2008,8392425,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,
Sterolibacterium,Sterolibacterium Tarlera & Denner 2003,3220311,EXACT,94,ACCEPTED,GENUS,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Sterolibacterium,
Stichotricha aculeata,Stichotricha aculeata Wrzesniowski 1866,8354794,EXACT,98,ACCEPTED,SPECIES,Chromista,Ciliophora,Hypotrichea,Stichotrichida,Spirofilidae,Stichotricha,Stichotricha aculeata
Stichotrichida,Stichotrichida,8050047,EXACT,94,ACCEPTED,ORDER,Chromista,Ciliophora,Hypotrichea,Stichotrichida,,,
Stigmalychus,Stigmalychus Theron Meyer & Ryke 1971,4653827,EXACT,92,DOUBTFUL,GENUS,Animalia,Arthropoda,Arachnida,Prostigmata,Alicorhagiidae,Stigmalychus,
Stigmatella,Stigmatella Berk. & M.A.Curtis,7675782,EXACT,96,ACCEPTED,GENUS,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Stigmatella,
Stilbocrea macrostoma,Stilbocrea macrostoma (Berk. & M.A.Curtis) Höhn.,2561637,EXACT,98,SYNONYM,SPECIES,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Hypocreopsis,Hypocreopsis macrostoma
Stilbocrea,Stilbocrea Pat.,2561394,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Stilbocrea,
Streptacidiphilus,Streptacidiphilus Kim & al. 2003,3224243,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptacidiphilus,
Streptacidiphilus alcalitolerans,Streptacidiphilus Kim & al. 2003,3224243C1,HIGHERRANK,94,ACCEPTED,SPECIES,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus alcalitolerans
Streptomyces abietis,Streptomyces abietis Fujii & al. 2013,7962370,EXACT,98,ACCEPTED,SPECIES,Bacteria,Actinobacteria,,Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces abietis
Streptomyces,Streptomyces Waksman & Henrici,2584528,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,,Actinomycetales,Streptomycetaceae,Streptomyces,
Streptomycetaceae,Streptomycetaceae,8091,EXACT,96,ACCEPTED,FAMILY,Bacteria,Actinobacteria,,Actinomycetales,Streptomycetaceae,,
Streptophyta,Streptophyta,36C1,EDITED,100,ACCEPTED,PHYLUM,Plantae,Streptophyta,,,,,
Streptosporangiaceae,Streptosporangiaceae,3844,EXACT,96,ACCEPTED,FAMILY,Bacteria,Actinobacteria,,Actinomycetales,Streptosporangiaceae,,
Streptosporangium,Streptosporangium Couch,3223562,EXACT,94,ACCEPTED,GENUS,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Streptosporangium,
Strobiloscypha,Strobiloscypha N.S.Weber & Denison,2593323,EXACT,94,ACCEPTED,GENUS,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,Strobiloscypha,
Strophariaceae,Strophariaceae,4186,EXACT,96,ACCEPTED,FAMILY,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,
Stylaria,Stylaria Hooker,8168021,EXACT,96,ACCEPTED,GENUS,Chromista,Ochrophyta,Bacillariophyceae,,,Stylaria,
